County Name,State Name,State Geography ID,Technology,Geography ID,Technical Generation Potential - MWh MWh
Mahnomen,Minnesota,G27,distributed_wind,G2700870,5579733.38
Marshall,Minnesota,G27,utility_pv,G2700890,178237126.06
Marshall,Minnesota,G27,land_based_wind,G2700890,8342878.44
Marshall,Minnesota,G27,csp,G2700890,0.0
Marshall,Minnesota,G27,residential_pv,G2700890,21345.58
Marshall,Minnesota,G27,commercial_pv,G2700890,22288.83
Marshall,Minnesota,G27,distributed_wind,G2700890,13678695.06
Martin,Minnesota,G27,utility_pv,G2700910,88124380.78
Martin,Minnesota,G27,land_based_wind,G2700910,6318155.84
Martin,Minnesota,G27,csp,G2700910,0.0
Martin,Minnesota,G27,residential_pv,G2700910,58284.89
Martin,Minnesota,G27,commercial_pv,G2700910,103493.86
Martin,Minnesota,G27,distributed_wind,G2700910,15371695.17
Meeker,Minnesota,G27,utility_pv,G2700930,69463183.79
Meeker,Minnesota,G27,land_based_wind,G2700930,4106551.55
Meeker,Minnesota,G27,csp,G2700930,0.0
Meeker,Minnesota,G27,residential_pv,G2700930,56179.65
Meeker,Minnesota,G27,commercial_pv,G2700930,64693.04
Meeker,Minnesota,G27,distributed_wind,G2700930,13323309.53
Mille Lacs,Minnesota,G27,utility_pv,G2700950,47677307.2
Mille Lacs,Minnesota,G27,land_based_wind,G2700950,608124.92
Mille Lacs,Minnesota,G27,csp,G2700950,0.0
Mille Lacs,Minnesota,G27,residential_pv,G2700950,53977.13
Mille Lacs,Minnesota,G27,commercial_pv,G2700950,52535.06
Mille Lacs,Minnesota,G27,distributed_wind,G2700950,8982382.72
Morrison,Minnesota,G27,utility_pv,G2700970,99283715.71
Morrison,Minnesota,G27,land_based_wind,G2700970,2054462.54
Morrison,Minnesota,G27,csp,G2700970,0.0
Morrison,Minnesota,G27,residential_pv,G2700970,76774.85
Morrison,Minnesota,G27,commercial_pv,G2700970,638531.4
Morrison,Minnesota,G27,distributed_wind,G2700970,18218702.86
Mower,Minnesota,G27,utility_pv,G2700990,88933803.52
Mower,Minnesota,G27,land_based_wind,G2700990,9577013.6
Mower,Minnesota,G27,csp,G2700990,0.0
Mower,Minnesota,G27,residential_pv,G2700990,98543.05
Mower,Minnesota,G27,commercial_pv,G2700990,145957.4
Mower,Minnesota,G27,distributed_wind,G2700990,15449017.92
Murray,Minnesota,G27,utility_pv,G2701010,86333468.83
Murray,Minnesota,G27,land_based_wind,G2701010,9475700.18
Murray,Minnesota,G27,csp,G2701010,0.0
Murray,Minnesota,G27,residential_pv,G2701010,26164.98
Murray,Minnesota,G27,commercial_pv,G2701010,41850.85
Murray,Minnesota,G27,distributed_wind,G2701010,12642749.62
Nicollet,Minnesota,G27,utility_pv,G2701030,47681555.87
Nicollet,Minnesota,G27,land_based_wind,G2701030,4648988.79
Nicollet,Minnesota,G27,csp,G2701030,0.0
Nicollet,Minnesota,G27,residential_pv,G2701030,65079.63
Nicollet,Minnesota,G27,commercial_pv,G2701030,134389.43
Nicollet,Minnesota,G27,distributed_wind,G2701030,8267684.78
Nobles,Minnesota,G27,utility_pv,G2701050,91489578.13
Nobles,Minnesota,G27,land_based_wind,G2701050,7097885.57
Nobles,Minnesota,G27,csp,G2701050,0.0
Nobles,Minnesota,G27,residential_pv,G2701050,50178.58
Nobles,Minnesota,G27,commercial_pv,G2701050,109305.76
Nobles,Minnesota,G27,distributed_wind,G2701050,14089673.79
Norman,Minnesota,G27,utility_pv,G2701070,100930377.15
Norman,Minnesota,G27,land_based_wind,G2701070,9872328.49
Norman,Minnesota,G27,csp,G2701070,0.0
Norman,Minnesota,G27,residential_pv,G2701070,19695.47
Norman,Minnesota,G27,commercial_pv,G2701070,21583.43
Norman,Minnesota,G27,distributed_wind,G2701070,7963390.17
Olmsted,Minnesota,G27,utility_pv,G2701090,50497458.4
Olmsted,Minnesota,G27,land_based_wind,G2701090,4218957.32
Olmsted,Minnesota,G27,csp,G2701090,0.0
Olmsted,Minnesota,G27,residential_pv,G2701090,263824.28
Olmsted,Minnesota,G27,commercial_pv,G2701090,373985.62
Olmsted,Minnesota,G27,distributed_wind,G2701090,13500025.6
Otter Tail,Minnesota,G27,utility_pv,G2701110,184075349.79
Otter Tail,Minnesota,G27,land_based_wind,G2701110,9620964.81
Otter Tail,Minnesota,G27,csp,G2701110,0.0
Otter Tail,Minnesota,G27,residential_pv,G2701110,136080.65
Otter Tail,Minnesota,G27,commercial_pv,G2701110,183553.18
Otter Tail,Minnesota,G27,distributed_wind,G2701110,37465833.85
Pennington,Minnesota,G27,utility_pv,G2701130,68035835.87
Pennington,Minnesota,G27,land_based_wind,G2701130,3442588.81
Pennington,Minnesota,G27,csp,G2701130,0.0
Pennington,Minnesota,G27,residential_pv,G2701130,32412.19
Pennington,Minnesota,G27,commercial_pv,G2701130,37523.13
Pennington,Minnesota,G27,distributed_wind,G2701130,8399130.18
Pine,Minnesota,G27,utility_pv,G2701150,85114806.06
Pine,Minnesota,G27,land_based_wind,G2701150,677442.85
Pine,Minnesota,G27,csp,G2701150,0.0
Pine,Minnesota,G27,residential_pv,G2701150,63476.14
Pine,Minnesota,G27,commercial_pv,G2701150,58927.63
Pine,Minnesota,G27,distributed_wind,G2701150,16263246.14
Pipestone,Minnesota,G27,utility_pv,G2701170,59318709.15
Pipestone,Minnesota,G27,land_based_wind,G2701170,5089456.18
Pipestone,Minnesota,G27,csp,G2701170,0.0
Pipestone,Minnesota,G27,residential_pv,G2701170,26710.25
Pipestone,Minnesota,G27,commercial_pv,G2701170,67044.58
Pipestone,Minnesota,G27,distributed_wind,G2701170,8032445.69
Polk,Minnesota,G27,utility_pv,G2701190,216693328.16
Polk,Minnesota,G27,land_based_wind,G2701190,16266519.77
Polk,Minnesota,G27,csp,G2701190,0.0
Polk,Minnesota,G27,residential_pv,G2701190,75934.17
Polk,Minnesota,G27,commercial_pv,G2701190,67527.21
Polk,Minnesota,G27,distributed_wind,G2701190,20380649.66
Pope,Minnesota,G27,utility_pv,G2701210,71631616.38
Pope,Minnesota,G27,land_based_wind,G2701210,4268651.12
Pope,Minnesota,G27,csp,G2701210,0.0
Pope,Minnesota,G27,residential_pv,G2701210,28293.29
Pope,Minnesota,G27,commercial_pv,G2701210,44769.02
Pope,Minnesota,G27,distributed_wind,G2701210,11035376.49
Ramsey,Minnesota,G27,utility_pv,G2701230,658765.13
Ramsey,Minnesota,G27,land_based_wind,G2701230,1037.73
Ramsey,Minnesota,G27,csp,G2701230,0.0
Ramsey,Minnesota,G27,residential_pv,G2701230,484562.23
Ramsey,Minnesota,G27,commercial_pv,G2701230,1099957.64
Ramsey,Minnesota,G27,distributed_wind,G2701230,3924111.25
Red Lake,Minnesota,G27,utility_pv,G2701250,46083193.88
Red Lake,Minnesota,G27,land_based_wind,G2701250,1823145.12
Red Lake,Minnesota,G27,csp,G2701250,0.0
Red Lake,Minnesota,G27,residential_pv,G2701250,10225.96
Red Lake,Minnesota,G27,commercial_pv,G2701250,15204.77
Red Lake,Minnesota,G27,distributed_wind,G2701250,5157808.5
Redwood,Minnesota,G27,utility_pv,G2701270,107718700.25
Redwood,Minnesota,G27,land_based_wind,G2701270,7547094.08
Redwood,Minnesota,G27,csp,G2701270,0.0
Redwood,Minnesota,G27,residential_pv,G2701270,41149.29
Redwood,Minnesota,G27,commercial_pv,G2701270,77465.45
Redwood,Minnesota,G27,distributed_wind,G2701270,15008106.79
Renville,Minnesota,G27,utility_pv,G2701290,119138502.73
Renville,Minnesota,G27,land_based_wind,G2701290,11114520.1
Renville,Minnesota,G27,csp,G2701290,0.0
Renville,Minnesota,G27,residential_pv,G2701290,44097.37
Renville,Minnesota,G27,commercial_pv,G2701290,90911.82
Renville,Minnesota,G27,distributed_wind,G2701290,17059822.94
Rice,Minnesota,G27,utility_pv,G2701310,46506318.31
Rice,Minnesota,G27,land_based_wind,G2701310,3349065.09
Rice,Minnesota,G27,csp,G2701310,0.0
Rice,Minnesota,G27,residential_pv,G2701310,132426.52
Rice,Minnesota,G27,commercial_pv,G2701310,192723.13
Rice,Minnesota,G27,distributed_wind,G2701310,10211118.66
Rock,Minnesota,G27,utility_pv,G2701330,60448859.49
Rock,Minnesota,G27,land_based_wind,G2701330,5370014.46
Rock,Minnesota,G27,csp,G2701330,0.0
Rock,Minnesota,G27,residential_pv,G2701330,25103.73
Rock,Minnesota,G27,commercial_pv,G2701330,29428.33
Rock,Minnesota,G27,distributed_wind,G2701330,7459827.62
Roseau,Minnesota,G27,utility_pv,G2701350,124955959.13
Roseau,Minnesota,G27,land_based_wind,G2701350,4068327.63
Roseau,Minnesota,G27,csp,G2701350,0.0
Roseau,Minnesota,G27,residential_pv,G2701350,37772.31
Roseau,Minnesota,G27,commercial_pv,G2701350,54336.43
Roseau,Minnesota,G27,distributed_wind,G2701350,14317768.38
St. Louis,Minnesota,G27,utility_pv,G2701370,176670279.29
St. Louis,Minnesota,G27,land_based_wind,G2701370,4634197.51
St. Louis,Minnesota,G27,csp,G2701370,0.0
St. Louis,Minnesota,G27,residential_pv,G2701370,423354.52
St. Louis,Minnesota,G27,commercial_pv,G2701370,1010294.06
St. Louis,Minnesota,G27,distributed_wind,G2701370,47071402.79
Scott,Minnesota,G27,utility_pv,G2701390,26936841.4
Scott,Minnesota,G27,land_based_wind,G2701390,800098.08
Scott,Minnesota,G27,csp,G2701390,0.0
Scott,Minnesota,G27,residential_pv,G2701390,268987.45
Scott,Minnesota,G27,commercial_pv,G2701390,483441.32
Scott,Minnesota,G27,distributed_wind,G2701390,7636775.04
Sherburne,Minnesota,G27,utility_pv,G2701410,38220815.25
Sherburne,Minnesota,G27,land_based_wind,G2701410,877489.17
Sherburne,Minnesota,G27,csp,G2701410,0.0
Sherburne,Minnesota,G27,residential_pv,G2701410,219332.37
Sherburne,Minnesota,G27,commercial_pv,G2701410,195136.09
Sherburne,Minnesota,G27,distributed_wind,G2701410,8069243.65
Sibley,Minnesota,G27,utility_pv,G2701430,69946843.91
Sibley,Minnesota,G27,land_based_wind,G2701430,4004256.21
Sibley,Minnesota,G27,csp,G2701430,0.0
Sibley,Minnesota,G27,residential_pv,G2701430,39782.12
Sibley,Minnesota,G27,commercial_pv,G2701430,57475.85
Sibley,Minnesota,G27,distributed_wind,G2701430,11050663.28
Stearns,Minnesota,G27,utility_pv,G2701450,141878011.79
Stearns,Minnesota,G27,land_based_wind,G2701450,7810574.73
Stearns,Minnesota,G27,csp,G2701450,0.0
Stearns,Minnesota,G27,residential_pv,G2701450,292662.96
Stearns,Minnesota,G27,commercial_pv,G2701450,732675.94
Stearns,Minnesota,G27,distributed_wind,G2701450,28544520.09
Steele,Minnesota,G27,utility_pv,G2701470,50153233.85
Steele,Minnesota,G27,land_based_wind,G2701470,2698219.67
Steele,Minnesota,G27,csp,G2701470,0.0
Steele,Minnesota,G27,residential_pv,G2701470,103944.52
Steele,Minnesota,G27,commercial_pv,G2701470,188325.3
Steele,Minnesota,G27,distributed_wind,G2701470,9852309.17
Stevens,Minnesota,G27,utility_pv,G2701490,65461947.15
Stevens,Minnesota,G27,land_based_wind,G2701490,6053498.08
Stevens,Minnesota,G27,csp,G2701490,0.0
Stevens,Minnesota,G27,residential_pv,G2701490,19624.72
Stevens,Minnesota,G27,commercial_pv,G2701490,42959.02
Stevens,Minnesota,G27,distributed_wind,G2701490,7203576.18
Swift,Minnesota,G27,utility_pv,G2701510,84764450.73
Swift,Minnesota,G27,land_based_wind,G2701510,4467944.96
Swift,Minnesota,G27,csp,G2701510,0.0
Swift,Minnesota,G27,residential_pv,G2701510,26693.55
Swift,Minnesota,G27,commercial_pv,G2701510,97464.06
Swift,Minnesota,G27,distributed_wind,G2701510,10212936.6
Todd,Minnesota,G27,utility_pv,G2701530,90992940.18
Todd,Minnesota,G27,land_based_wind,G2701530,3567014.68
Todd,Minnesota,G27,csp,G2701530,0.0
Todd,Minnesota,G27,residential_pv,G2701530,55807.41
Todd,Minnesota,G27,commercial_pv,G2701530,372976.49
Todd,Minnesota,G27,distributed_wind,G2701530,19312872.15
Traverse,Minnesota,G27,utility_pv,G2701550,69210381.53
Traverse,Minnesota,G27,land_based_wind,G2701550,7114796.01
Traverse,Minnesota,G27,csp,G2701550,0.0
Traverse,Minnesota,G27,residential_pv,G2701550,9522.39
Traverse,Minnesota,G27,commercial_pv,G2701550,3573.08
Traverse,Minnesota,G27,distributed_wind,G2701550,4817072.1
Wabasha,Minnesota,G27,utility_pv,G2701570,10717678.24
Wabasha,Minnesota,G27,land_based_wind,G2701570,7485247.6
Wabasha,Minnesota,G27,csp,G2701570,0.0
Wabasha,Minnesota,G27,residential_pv,G2701570,58296.62
Wabasha,Minnesota,G27,commercial_pv,G2701570,124739.24
Wabasha,Minnesota,G27,distributed_wind,G2701570,8872330.09
Wadena,Minnesota,G27,utility_pv,G2701590,43293440.6
Wadena,Minnesota,G27,land_based_wind,G2701590,1084556.31
Wadena,Minnesota,G27,csp,G2701590,0.0
Wadena,Minnesota,G27,residential_pv,G2701590,31798.55
Wadena,Minnesota,G27,commercial_pv,G2701590,113791.39
Wadena,Minnesota,G27,distributed_wind,G2701590,9951001.96
Waseca,Minnesota,G27,utility_pv,G2701610,49581533.59
Waseca,Minnesota,G27,land_based_wind,G2701610,3967543.15
Waseca,Minnesota,G27,csp,G2701610,0.0
Waseca,Minnesota,G27,residential_pv,G2701610,44422.32
Waseca,Minnesota,G27,commercial_pv,G2701610,88047.96
Waseca,Minnesota,G27,distributed_wind,G2701610,8676915.06
Washington,Minnesota,G27,utility_pv,G2701630,25260999.19
Washington,Minnesota,G27,land_based_wind,G2701630,799451.72
Washington,Minnesota,G27,csp,G2701630,0.0
Washington,Minnesota,G27,residential_pv,G2701630,481503.35
Washington,Minnesota,G27,commercial_pv,G2701630,510178.19
Washington,Minnesota,G27,distributed_wind,G2701630,7153239.18
Watonwan,Minnesota,G27,utility_pv,G2701650,54039685.76
Watonwan,Minnesota,G27,land_based_wind,G2701650,6129573.15
Watonwan,Minnesota,G27,csp,G2701650,0.0
Watonwan,Minnesota,G27,residential_pv,G2701650,31148.5
Watonwan,Minnesota,G27,commercial_pv,G2701650,34419.11
Watonwan,Minnesota,G27,distributed_wind,G2701650,8332661.8
Wilkin,Minnesota,G27,utility_pv,G2701670,90536530.68
Wilkin,Minnesota,G27,land_based_wind,G2701670,7721716.85
Wilkin,Minnesota,G27,csp,G2701670,0.0
Wilkin,Minnesota,G27,residential_pv,G2701670,17264.49
Wilkin,Minnesota,G27,commercial_pv,G2701670,10684.7
Wilkin,Minnesota,G27,distributed_wind,G2701670,6183377.36
Winona,Minnesota,G27,utility_pv,G2701690,19531726.84
Winona,Minnesota,G27,land_based_wind,G2701690,5206772.28
Winona,Minnesota,G27,csp,G2701690,0.0
Winona,Minnesota,G27,residential_pv,G2701690,111529.73
Winona,Minnesota,G27,commercial_pv,G2701690,169683.01
Winona,Minnesota,G27,distributed_wind,G2701690,9847233.12
Wright,Minnesota,G27,utility_pv,G2701710,62836538.33
Wright,Minnesota,G27,land_based_wind,G2701710,1735189.44
Wright,Minnesota,G27,csp,G2701710,0.0
Wright,Minnesota,G27,residential_pv,G2701710,269470.32
Wright,Minnesota,G27,commercial_pv,G2701710,349943.78
Wright,Minnesota,G27,distributed_wind,G2701710,15869455.8
Yellow Medicine,Minnesota,G27,utility_pv,G2701730,90538940.38
Yellow Medicine,Minnesota,G27,land_based_wind,G2701730,7754361.7
Yellow Medicine,Minnesota,G27,csp,G2701730,0.0
Yellow Medicine,Minnesota,G27,residential_pv,G2701730,27864.19
Yellow Medicine,Minnesota,G27,commercial_pv,G2701730,59687.57
Yellow Medicine,Minnesota,G27,distributed_wind,G2701730,11237255.93
Adams,Mississippi,G28,utility_pv,G2800010,26225998.56
Adams,Mississippi,G28,land_based_wind,G2800010,2879218.24
Adams,Mississippi,G28,csp,G2800010,1118742.86
Adams,Mississippi,G28,residential_pv,G2800010,65098.9
Adams,Mississippi,G28,commercial_pv,G2800010,68487.68
Adams,Mississippi,G28,distributed_wind,G2800010,2477386.21
Alcorn,Mississippi,G28,utility_pv,G2800030,28430564.21
Alcorn,Mississippi,G28,land_based_wind,G2800030,881160.09
Alcorn,Mississippi,G28,csp,G2800030,195162.34
Alcorn,Mississippi,G28,residential_pv,G2800030,78075.85
Alcorn,Mississippi,G28,commercial_pv,G2800030,143185.0
Alcorn,Mississippi,G28,distributed_wind,G2800030,5236695.26
Amite,Mississippi,G28,utility_pv,G2800050,61471298.8
Amite,Mississippi,G28,land_based_wind,G2800050,2656903.89
Amite,Mississippi,G28,csp,G2800050,7909562.81
Amite,Mississippi,G28,residential_pv,G2800050,29993.53
Amite,Mississippi,G28,commercial_pv,G2800050,22085.34
Amite,Mississippi,G28,distributed_wind,G2800050,7474884.59
Attala,Mississippi,G28,utility_pv,G2800070,57536519.08
Attala,Mississippi,G28,land_based_wind,G2800070,2351002.47
Attala,Mississippi,G28,csp,G2800070,717184.8
Attala,Mississippi,G28,residential_pv,G2800070,40479.55
Attala,Mississippi,G28,commercial_pv,G2800070,44112.77
Attala,Mississippi,G28,distributed_wind,G2800070,7121975.68
Benton,Mississippi,G28,utility_pv,G2800090,14065207.75
Benton,Mississippi,G28,land_based_wind,G2800090,2521843.6
Benton,Mississippi,G28,csp,G2800090,1162213.62
Benton,Mississippi,G28,residential_pv,G2800090,21448.05
Benton,Mississippi,G28,commercial_pv,G2800090,21457.2
Benton,Mississippi,G28,distributed_wind,G2800090,4303661.79
Bolivar,Mississippi,G28,utility_pv,G2800110,103388185.0
Bolivar,Mississippi,G28,land_based_wind,G2800110,6403265.48
Bolivar,Mississippi,G28,csp,G2800110,151612124.94
Bolivar,Mississippi,G28,residential_pv,G2800110,62040.01
Bolivar,Mississippi,G28,commercial_pv,G2800110,84951.52
Bolivar,Mississippi,G28,distributed_wind,G2800110,7651163.4
Calhoun,Mississippi,G28,utility_pv,G2800130,49082621.42
Calhoun,Mississippi,G28,land_based_wind,G2800130,2799669.2
Calhoun,Mississippi,G28,csp,G2800130,4453209.36
Calhoun,Mississippi,G28,residential_pv,G2800130,36725.04
Calhoun,Mississippi,G28,commercial_pv,G2800130,45998.56
Calhoun,Mississippi,G28,distributed_wind,G2800130,5721116.91
Carroll,Mississippi,G28,utility_pv,G2800150,53075506.49
Carroll,Mississippi,G28,land_based_wind,G2800150,3289772.23
Carroll,Mississippi,G28,csp,G2800150,7076239.12
Carroll,Mississippi,G28,residential_pv,G2800150,22337.32
Carroll,Mississippi,G28,commercial_pv,G2800150,10222.52
Carroll,Mississippi,G28,distributed_wind,G2800150,5989475.02
Chickasaw,Mississippi,G28,utility_pv,G2800170,46750285.25
Chickasaw,Mississippi,G28,land_based_wind,G2800170,1935108.66
Chickasaw,Mississippi,G28,csp,G2800170,13445551.85
Chickasaw,Mississippi,G28,residential_pv,G2800170,35655.64
Chickasaw,Mississippi,G28,commercial_pv,G2800170,61181.01
Chickasaw,Mississippi,G28,distributed_wind,G2800170,5397948.29
Choctaw,Mississippi,G28,utility_pv,G2800190,28922879.41
Choctaw,Mississippi,G28,land_based_wind,G2800190,2076658.84
Choctaw,Mississippi,G28,csp,G2800190,0.0
Choctaw,Mississippi,G28,residential_pv,G2800190,20170.14
Choctaw,Mississippi,G28,commercial_pv,G2800190,18561.12
Choctaw,Mississippi,G28,distributed_wind,G2800190,4768779.29
Claiborne,Mississippi,G28,utility_pv,G2800210,37011585.26
Claiborne,Mississippi,G28,land_based_wind,G2800210,3528626.58
Claiborne,Mississippi,G28,csp,G2800210,5693077.92
Claiborne,Mississippi,G28,residential_pv,G2800210,13648.76
Claiborne,Mississippi,G28,commercial_pv,G2800210,8761.87
Claiborne,Mississippi,G28,distributed_wind,G2800210,3120104.76
Clarke,Mississippi,G28,utility_pv,G2800230,56830438.68
Clarke,Mississippi,G28,land_based_wind,G2800230,3295647.06
Clarke,Mississippi,G28,csp,G2800230,5095810.0
Clarke,Mississippi,G28,residential_pv,G2800230,39063.35
Clarke,Mississippi,G28,commercial_pv,G2800230,38862.27
Clarke,Mississippi,G28,distributed_wind,G2800230,5331454.63
Clay,Mississippi,G28,utility_pv,G2800250,36542006.21
Clay,Mississippi,G28,land_based_wind,G2800250,974478.02
Clay,Mississippi,G28,csp,G2800250,7886872.25
Clay,Mississippi,G28,residential_pv,G2800250,47583.99
Clay,Mississippi,G28,commercial_pv,G2800250,43170.81
Clay,Mississippi,G28,distributed_wind,G2800250,3406505.76
Coahoma,Mississippi,G28,utility_pv,G2800270,60489928.2
Coahoma,Mississippi,G28,land_based_wind,G2800270,2974986.2
Coahoma,Mississippi,G28,csp,G2800270,76498300.6
Coahoma,Mississippi,G28,residential_pv,G2800270,47153.0
Coahoma,Mississippi,G28,commercial_pv,G2800270,56261.52
Coahoma,Mississippi,G28,distributed_wind,G2800270,4310929.11
Copiah,Mississippi,G28,utility_pv,G2800290,66122568.6
Copiah,Mississippi,G28,land_based_wind,G2800290,5229643.38
Copiah,Mississippi,G28,csp,G2800290,4844637.25
Copiah,Mississippi,G28,residential_pv,G2800290,53730.53
Copiah,Mississippi,G28,commercial_pv,G2800290,53926.94
Copiah,Mississippi,G28,distributed_wind,G2800290,6637780.5
Covington,Mississippi,G28,utility_pv,G2800310,41141675.27
Covington,Mississippi,G28,land_based_wind,G2800310,1042659.59
Covington,Mississippi,G28,csp,G2800310,6309719.2
Covington,Mississippi,G28,residential_pv,G2800310,42516.02
Covington,Mississippi,G28,commercial_pv,G2800310,65611.27
Covington,Mississippi,G28,distributed_wind,G2800310,4383031.11
DeSoto,Mississippi,G28,utility_pv,G2800330,44054198.49
DeSoto,Mississippi,G28,land_based_wind,G2800330,944602.37
DeSoto,Mississippi,G28,csp,G2800330,3200620.72
DeSoto,Mississippi,G28,residential_pv,G2800330,410876.16
DeSoto,Mississippi,G28,commercial_pv,G2800330,415621.13
DeSoto,Mississippi,G28,distributed_wind,G2800330,4224411.87
Forrest,Mississippi,G28,utility_pv,G2800350,26438652.77
Forrest,Mississippi,G28,land_based_wind,G2800350,418581.93
Forrest,Mississippi,G28,csp,G2800350,6164333.9
Forrest,Mississippi,G28,residential_pv,G2800350,135171.55
Forrest,Mississippi,G28,commercial_pv,G2800350,264859.31
Forrest,Mississippi,G28,distributed_wind,G2800350,3980812.45
Franklin,Mississippi,G28,utility_pv,G2800370,23037077.9
Franklin,Mississippi,G28,land_based_wind,G2800370,5510408.66
Franklin,Mississippi,G28,csp,G2800370,939373.9
Franklin,Mississippi,G28,residential_pv,G2800370,17371.14
Franklin,Mississippi,G28,commercial_pv,G2800370,14683.49
Franklin,Mississippi,G28,distributed_wind,G2800370,4430018.57
George,Mississippi,G28,utility_pv,G2800390,32506098.83
George,Mississippi,G28,land_based_wind,G2800390,113885.02
George,Mississippi,G28,csp,G2800390,1565109.38
George,Mississippi,G28,residential_pv,G2800390,53743.6
George,Mississippi,G28,commercial_pv,G2800390,32501.24
George,Mississippi,G28,distributed_wind,G2800390,3916583.52
Greene,Mississippi,G28,utility_pv,G2800410,56128878.14
Greene,Mississippi,G28,land_based_wind,G2800410,2907274.75
Greene,Mississippi,G28,csp,G2800410,11967977.39
Greene,Mississippi,G28,residential_pv,G2800410,28506.01
Greene,Mississippi,G28,commercial_pv,G2800410,23711.3
Greene,Mississippi,G28,distributed_wind,G2800410,4964485.9
Grenada,Mississippi,G28,utility_pv,G2800430,29042668.47
Grenada,Mississippi,G28,land_based_wind,G2800430,1728161.83
Grenada,Mississippi,G28,csp,G2800430,413441.44
Grenada,Mississippi,G28,residential_pv,G2800430,46131.93
Grenada,Mississippi,G28,commercial_pv,G2800430,91728.17
Grenada,Mississippi,G28,distributed_wind,G2800430,4239405.92
Hancock,Mississippi,G28,utility_pv,G2800450,31599677.8
Hancock,Mississippi,G28,land_based_wind,G2800450,86826.73
Hancock,Mississippi,G28,csp,G2800450,0.0
Hancock,Mississippi,G28,residential_pv,G2800450,109041.63
Hancock,Mississippi,G28,commercial_pv,G2800450,85581.28
Hancock,Mississippi,G28,distributed_wind,G2800450,2733641.4
Harrison,Mississippi,G28,utility_pv,G2800470,25871660.81
Harrison,Mississippi,G28,land_based_wind,G2800470,59325.03
Harrison,Mississippi,G28,csp,G2800470,0.0
Harrison,Mississippi,G28,residential_pv,G2800470,432104.52
Harrison,Mississippi,G28,commercial_pv,G2800470,645272.06
Harrison,Mississippi,G28,distributed_wind,G2800470,6220133.57
Hinds,Mississippi,G28,utility_pv,G2800490,75290474.7
Hinds,Mississippi,G28,land_based_wind,G2800490,4023452.22
Hinds,Mississippi,G28,csp,G2800490,10722859.25
Hinds,Mississippi,G28,residential_pv,G2800490,442147.12
Hinds,Mississippi,G28,commercial_pv,G2800490,551601.14
Hinds,Mississippi,G28,distributed_wind,G2800490,9593333.08
Holmes,Mississippi,G28,utility_pv,G2800510,68206058.2
Holmes,Mississippi,G28,land_based_wind,G2800510,3657509.65
Holmes,Mississippi,G28,csp,G2800510,22717931.29
Holmes,Mississippi,G28,residential_pv,G2800510,26821.81
Holmes,Mississippi,G28,commercial_pv,G2800510,48320.96
Holmes,Mississippi,G28,distributed_wind,G2800510,5446706.73
Humphreys,Mississippi,G28,utility_pv,G2800530,45763299.98
Humphreys,Mississippi,G28,land_based_wind,G2800530,2059556.85
Humphreys,Mississippi,G28,csp,G2800530,49718892.1
Humphreys,Mississippi,G28,residential_pv,G2800530,15233.62
Humphreys,Mississippi,G28,commercial_pv,G2800530,33576.16
Humphreys,Mississippi,G28,distributed_wind,G2800530,3352354.15
Issaquena,Mississippi,G28,utility_pv,G2800550,28121587.2
Issaquena,Mississippi,G28,land_based_wind,G2800550,1497021.08
Issaquena,Mississippi,G28,csp,G2800550,30258356.34
Issaquena,Mississippi,G28,residential_pv,G2800550,1756.97
Issaquena,Mississippi,G28,commercial_pv,G2800550,3676.04
Issaquena,Mississippi,G28,distributed_wind,G2800550,1078996.01
Itawamba,Mississippi,G28,utility_pv,G2800570,27585386.23
Itawamba,Mississippi,G28,land_based_wind,G2800570,2056225.46
Itawamba,Mississippi,G28,csp,G2800570,0.0
Itawamba,Mississippi,G28,residential_pv,G2800570,54451.47
Itawamba,Mississippi,G28,commercial_pv,G2800570,64018.99
Itawamba,Mississippi,G28,distributed_wind,G2800570,5290418.0
Jackson,Mississippi,G28,utility_pv,G2800590,34867672.49
Jackson,Mississippi,G28,land_based_wind,G2800590,47996.44
Jackson,Mississippi,G28,csp,G2800590,0.0
Jackson,Mississippi,G28,residential_pv,G2800590,355228.62
Jackson,Mississippi,G28,commercial_pv,G2800590,360079.9
Jackson,Mississippi,G28,distributed_wind,G2800590,5477752.7
Jasper,Mississippi,G28,utility_pv,G2800610,51205315.67
Jasper,Mississippi,G28,land_based_wind,G2800610,2192346.97
Jasper,Mississippi,G28,csp,G2800610,419021.67
Jasper,Mississippi,G28,residential_pv,G2800610,38466.73
Jasper,Mississippi,G28,commercial_pv,G2800610,59653.76
Jasper,Mississippi,G28,distributed_wind,G2800610,6307454.85
Jefferson,Mississippi,G28,utility_pv,G2800630,40954454.73
Jefferson,Mississippi,G28,land_based_wind,G2800630,3678160.32
Jefferson,Mississippi,G28,csp,G2800630,3328676.93
Jefferson,Mississippi,G28,residential_pv,G2800630,10155.38
Jefferson,Mississippi,G28,commercial_pv,G2800630,6629.48
Jefferson,Mississippi,G28,distributed_wind,G2800630,3800129.61
Jefferson Davis,Mississippi,G28,utility_pv,G2800650,40836672.71
Jefferson Davis,Mississippi,G28,land_based_wind,G2800650,2582687.12
Jefferson Davis,Mississippi,G28,csp,G2800650,15371970.19
Jefferson Davis,Mississippi,G28,residential_pv,G2800650,28761.34
Jefferson Davis,Mississippi,G28,commercial_pv,G2800650,13690.3
Jefferson Davis,Mississippi,G28,distributed_wind,G2800650,4340891.59
